cell_id	cluster	MajorAxisLength	total_DNA_median	total_rRNA	total_mRNA
10521	1	16.87080615	729	1439	95
10522	0	14.85188077	818	1120	83
10523	7	20.71841655	959	1098	290
10524	15	14.69431066	808	1225	68
10525	9	8.679737151	679	531	4
10526	3	12.32388862	710	1245	12
10527	4	7.490119255	781	536	6
10528	9	8.246949452	699	1001	12
10529	12	11.97758683	663	2628	253
10530	2	13.67943385	921	1100	77
10531	11	9.252026805	556	496	8
10532	1	10.91385523	795	1406	48
10533	3	12.06744841	711	1004	17
10534	2	14.50196181	559	2558	32
10535	2	12.50252271	735	1128	29
10536	1	19.18671561	660	1009	81
10537	6	7.968199778	758	851	6
10538	3	12.96203847	772	1188	57
10539	1	12.74150303	738	932	48
10540	5	9.78715413	849	1189	24
10541	4	8.90534679	607	746	6
10542	0	26.98738828	950	777	157
10543	9	9.33966967	669	869	7
10544	0	24.3728949	657	1094	170
10545	11	7.857238862	676	3972	23
10546	3	10.94810349	596	1095	22
10547	0	15.65755864	749	1545	50
10548	7	18.51507538	957	818	63
10549	1	18.81022408	747	964	65
10550	13	8.921620433	620	1047	10
10551	0	15.65364831	772	1547	101
10552	2	16.27330162	859	1131	21
10553	0	19.3128161	930	1347	122
10554	6	10.96071071	574	845	8
10555	1	23.10345736	803	1310	189
10556	3	9.491606694	604	828	20
10557	5	14.41281434	907	1372	64
10558	2	10.82159333	883	1061	22
10559	1	16.84722098	758	1227	246
10560	9	13.96068268	695	1495	36
10561	7	19.57290857	646	900	90
10562	9	11.87950868	455	887	24
10563	15	28.63670147	956	890	112
10564	5	21.29454537	783	1357	108
10565	2	13.76858799	542	2036	22
10566	8	11.64762738	621	1732	18
10567	1	12.40405012	809	998	66
10568	0	17.15436156	771	1223	44
10569	0	19.96379872	865	1134	106
10570	15	15.17039026	790	1529	62
10571	3	14.71823588	636	1278	51
10572	0	23.77209963	802	1158	151
10573	4	11.83457792	670	507	23
10574	0	20.51589556	947	697	89
10575	11	11.18326498	540	965	26
10576	5	12.20697019	858	1513	93
10577	1	12.20096011	749	874	39
10578	12	8.692411105	623	1498	13
10579	3	11.31565138	815	358	15
10580	14	10.28677293	463	905	12
10581	16	16.08108189	653	1687	26
10582	0	23.80092334	996	1057	218
10583	11	8.794416845	687	1570	18
10584	1	17.9736256	661	1106	57
10585	6	19.05528558	584	1472	87
10586	3	17.23287077	670	2059	86
10587	3	9.669506467	657	524	23
10588	2	20.22412762	548	1106	36
10589	10	9.336116887	778	726	12
10590	11	16.45038312	590	1951	15
10591	0	18.51127795	971	1261	134
10592	1	11.65185966	819	792	82
10593	16	8.423047314	768	1137	15
10594	2	12.16819482	677	949	24
10595	11	9.213325285	630	440	18
10596	13	11.04545285	489	732	15
10597	2	8.484810835	785	1574	14
10598	0	14.7887122	841	1194	91
10599	0	10.74473741	840	1467	64
10600	0	25.33766744	741	1607	234
10601	0	23.65304248	763	1612	134
10602	14	11.66439658	707	1091	31
10603	0	12.88778683	859	1086	56
10604	0	20.27655294	813	1292	73
10605	1	12.01504377	703	1137	67
10606	1	18.6112983	690	1029	119
10607	2	8.899962056	770	2302	19
10608	6	13.02081587	681	1112	22
10609	13	10.44133167	475	1099	5
10610	1	10.69808964	752	834	25
10611	5	19.30822249	990	1549	137
10612	15	18.59461442	899	1149	104
10613	4	12.84046198	680	1097	4
10614	6	11.35493663	556	700	22
10615	5	16.03325137	671	1132	50
10616	10	8.649768948	585	1116	17
10617	3	14.50715207	617	1517	54
10618	2	10.73030196	748	1313	147
10619	12	10.08700925	627	1727	28
10620	1	16.53385136	863	838	89
10621	17	14.66336418	588	1121	17
10622	0	18.57900025	928	1428	68
10623	0	17.53781323	955	1294	128
10624	0	13.44531038	657	2066	50
10625	1	9.797958971	756	964	148
10626	1	14.39445608	764	806	75
10627	7	17.8006455	803	1042	109
10628	3	10.18432281	685	1064	30
10629	15	15.59444822	769	1423	77
10630	7	25.02906639	765	1168	167
10631	9	11.67618659	749	1119	24
10632	5	15.12724632	723	1266	86
10633	0	16.95431768	974	1226	106
10634	10	10.71309332	806	931	12
10635	7	14.68101223	819	1666	73
10636	9	12.80152956	614	1161	20
10637	1	18.50775435	765	1079	131
10638	11	9.982516048	664	808	40
10639	0	10.53330394	659	1201	42
10640	10	11.67948371	715	1122	8
10641	6	12.19104065	793	987	17
10642	2	13.23424868	639	1037	23
10643	3	9.516622131	669	1405	31
10644	4	9.059286976	686	592	8
10645	4	9.733350259	562	608	10
10646	1	17.6950399	665	975	115
10647	9	7.483603401	879	822	11
10648	0	17.34218571	911	1064	114
10649	1	11.7752045	710	948	53
10650	1	9.580184177	777	1721	70
10651	3	9.67566613	762	1134	41
10652	0	15.70208024	890	1314	140
10653	1	10.4494857	807	1083	78
10654	0	16.7532746	690	1016	38
10655	8	9.714550214	693	1103	7
10656	1	11.18829042	797	976	26
10657	0	14.20550761	853	1260	122
10658	7	22.50812803	758	1437	88
10659	12	13.68157935	813	1108	47
10660	6	11.05391356	784	1330	42
10661	1	9.243729098	775	1617	39
10662	3	9.733350259	636	1827	25
10663	2	19.98702114	750	1145	57
10664	3	14.54134411	620	953	33
10665	7	17.40739849	798	1504	91
10666	0	15.00074244	948	980	107
10667	0	12.30312475	811	1325	44
10668	9	13.04777615	693	1405	17
10669	5	15.20963281	785	1498	101
10670	1	11.03957368	868	1347	110
10671	3	9.242105233	914	1306	35
10672	0	15.19783984	877	1264	87
10673	6	10.18689817	595	903	25
10674	3	14.44862813	697	1486	55
10675	8	8.863087987	829	701	11
10676	15	12.40868996	930	1103	196
10677	3	18.0989465	639	1574	107
10678	11	10.23183771	620	252	12
10679	12	14.70441466	774	3024	55
10680	2	10.10286298	909	897	31
10681	7	9.206090696	814	809	72
10682	18	12.56833179	917	1083	16
10683	4	10.01705105	661	281	16
10684	13	8.493496924	723	270	17
10685	0	18.81549493	784	1014	49
10686	11	14.63785511	818	1266	151
10687	9	14.51653255	624	1350	36
10688	4	10.94612935	458	577	4
10689	13	9.881758103	593	825	35
10690	3	8.361773803	725	751	5
10691	0	11.83714174	870	792	43
10692	6	12.27827707	692	704	21
10693	19	8.571976894	590	827	8
10694	11	8.600452013	728	234	39
10695	0	23.92384163	608	1040	45
10696	5	20.65462494	876	1325	137
10697	1	14.46846953	728	728	162
10698	4	10.04804937	885	1090	25
10699	1	11.73627462	803	1069	77
10700	0	19.93640576	807	1533	134
10701	3	11.05676071	791	932	24
10702	6	10.99276719	676	828	20
10703	7	16.27202782	755	1302	47
10704	0	16.09708482	919	922	36
10705	1	16.4027096	723	1035	102
10706	5	18.29275264	862	1675	76
10707	12	13.85440394	480	1800	79
10708	18	9.185169826	604	1266	6
10709	4	8.423047314	723	867	4
10710	12	20.94038133	691	1825	116
10711	6	10.82550148	528	1065	22
10712	0	15.85137024	752	1115	62
10713	12	10.25169736	754	1311	30
10714	4	10.57061154	791	491	14
10715	2	11.94319247	864	841	53
10716	17	21.08629889	700	1790	42
10717	3	10.97097601	608	967	23
10718	3	10.12200357	489	801	17
10719	0	15.05950647	784	1517	46
10720	8	11.93867863	705	618	11
10721	1	16.56988494	829	1054	72
10722	0	20.36665691	798	1603	265
10723	7	22.08768455	779	1322	127
10724	7	19.65536488	757	1625	77
10725	0	16.46444852	1012	1346	109
10726	5	15.78098901	915	1392	64
10727	8	12.10332274	854	1434	53
10728	1	10.72111918	717	1026	21
10729	9	11.72552793	658	329	13
10730	0	18.87074168	739	966	70
10731	6	15.95687556	794	1321	27
10732	1	9.48542742	784	732	9
10733	3	9.997103074	612	993	30
10734	6	8.374014074	777	621	15
10735	3	12.35792688	783	836	21
10736	5	18.08620285	989	1371	241
10737	7	16.76306017	612	1091	42
10738	7	22.57252618	1024	1209	88
10739	5	14.34909307	949	1033	45
10740	1	14.41900099	961	1180	170
10741	0	15.80984419	810	1423	121
10742	4	8.381704487	612	731	4
10743	14	7.090452017	808	796	24
10744	0	25.1207831	779	897	95
10745	1	17.27802304	582	1093	90
10746	16	14.28933447	579	1833	10
10747	0	15.8080481	714	702	61
10748	1	9.661363127	899	785	17
10749	1	11.03981434	914	619	21
10750	16	11.81762849	708	1200	18
10751	4	6.429100507	876	978	10
10752	7	19.15425765	840	1125	111
10753	7	17.24210339	1036	1019	50
10754	0	22.98407347	990	1177	168
10755	0	22.9086989	1015	1082	115
10756	4	8.946904213	728	1195	10
10757	7	13.10605579	784	1381	59
10758	0	16.64946501	806	1241	98
10759	9	11.42296194	572	855	9
10760	3	10.39114459	821	1054	30
10761	1	12.75534103	852	948	60
10762	7	22.88151878	833	1269	230
10763	0	26.7801511	717	1084	160
10764	2	11.10936972	862	948	18
10765	0	14.23384832	942	889	70
10766	11	9.714550214	698	3252	13
10767	2	9.148261999	554	2305	25
10768	0	14.47864356	868	1208	54
10769	14	7.781464858	758	319	12
10770	4	9.612468754	641	855	8
10771	12	13.57496993	523	2765	37
10772	0	14.38639414	754	1425	35
10773	5	18.8157335	841	1409	99
10774	4	11.96416708	694	592	9
10775	1	11.23450844	735	734	31
10776	2	9.468861891	587	2070	26
10777	9	9.772394958	558	1697	13
10778	3	13.27769568	641	990	34
10779	7	19.72402133	740	3397	188
10780	2	13.59533216	810	1155	17
10781	12	8.479794903	746	2627	42
10782	0	15.15342926	951	903	44
10783	2	9.253777006	724	963	17
10784	9	9.292873939	729	556	13
10785	8	12.7747772	680	993	12
10786	8	10.59544255	710	954	7
10787	0	15.62317321	815	1072	67
10788	0	18.90783979	934	979	96
10789	3	14.17791792	671	1097	34
10790	10	11.02140612	743	1080	10
10791	0	18.05104043	932	1101	92
10792	8	7.969639359	722	882	22
10793	2	9.608903706	589	2605	36
10794	7	24.54418938	968	682	107
10795	13	9.815753381	484	859	9
10796	0	13.42312012	962	1020	57
10797	2	9.84314413	639	2295	24
10798	2	10.488695	868	1384	42
10799	0	21.77298127	768	1545	104
10800	8	10.00749258	614	1075	12
10801	4	8.383650164	892	280	8
10802	4	8.422816339	900	213	4
10803	2	9.740838121	725	1778	19
10804	4	8.888505728	825	545	5
10805	3	9.521904571	874	934	49
10806	0	10.28754141	836	1527	51
10807	1	12.8458222	749	1091	113
10808	17	10.33269229	694	1022	24
10809	0	15.96954392	923	1121	60
10810	1	16.76295398	770	968	88
10811	19	17.54224532	897	1098	79
10812	19	9.733350259	722	879	18
10813	10	7.156513556	758	1430	8
10814	11	11.2273155	840	2590	23
10815	6	9.71355356	681	381	14
10816	11	12.15019256	690	836	50
10817	3	15.59664128	900	1248	55
10818	8	9.841612726	571	1346	21
10819	1	10.54071471	792	953	128
10820	3	13.81414394	487	736	22
10821	0	13.52715127	960	955	68
10822	1	11.47974967	882	999	35
10823	8	12.10837919	805	1042	18
10824	0	15.71249792	914	1165	88
10825	0	17.99108855	928	1093	101
10826	16	9.442309031	851	2477	12
10827	6	8.529063927	653	1784	10
10828	6	10.52669914	744	1009	23
10829	9	8.692411105	602	463	13
10830	9	9.847413404	828	748	8
10831	16	9.714550214	767	996	25
10832	0	20.22565501	778	1259	89
10833	1	10.36971483	891	1036	34
10834	0	13.10255516	799	1154	81
10835	12	10.29457111	712	1105	12
10836	6	10.92078002	760	1631	18
10837	0	19.76159369	858	1201	97
10838	2	11.03407844	900	1036	21
10839	0	13.07263399	844	1129	83
10840	0	27.25299048	858	1445	230
10841	2	12.38146727	759	1296	30
10842	6	9.567752981	556	1008	17
10843	2	11.21555019	730	1208	28
10844	1	10.57595832	856	1344	49
10845	5	15.17840096	795	1578	119
10846	9	10.95236925	776	1024	6
10847	10	8.769936314	710	806	34
10848	3	13.95946991	647	1554	36
10849	3	12.28768883	750	1121	43
10850	6	10.00546163	738	1171	34
10851	0	11.25252265	502	2100	30
10852	2	9.414718071	804	1040	17
10853	12	10.92971109	603	1536	31
10854	17	11.06581602	598	1106	13
10855	2	13.23223915	783	1511	42
10856	0	13.78901533	834	1823	46
10857	3	16.27404896	787	1002	41
10858	4	10.44811225	746	282	4
10859	7	16.11719442	805	976	79
10860	5	15.10262264	901	1456	60
10861	3	10.11625263	598	816	28
10862	8	7.43521633	815	886	7
10863	17	11.45806288	972	998	26
10864	0	19.01060432	861	1268	87
10865	4	9.258532827	546	800	21
10866	15	15.20178906	715	1548	359
10867	1	9.350116993	849	1281	32
10868	7	15.59963351	932	1774	115
10869	1	13.35906967	631	818	27
10870	0	13.31010067	806	1158	46
10871	2	12.37100675	904	1192	202
10872	13	9.196976707	860	1431	24
10873	9	11.35064074	690	887	9
10874	2	8.15092616	701	2949	50
10875	17	10.88300364	702	944	24
10876	3	16.09245375	697	1348	46
10877	14	8.274713826	581	2108	4
10878	2	9.392043634	700	1233	27
10879	6	10.65686211	655	545	12
10880	2	9.43308719	729	1799	21
10881	0	15.75935097	897	1605	86
10882	3	16.16123191	863	1205	70
10883	14	7.791733511	635	943	10
10884	5	14.5051678	852	1802	66
10885	6	11.14654777	509	795	19
10886	1	11.2313026	786	885	27
10887	4	11.08959893	769	931	23
10888	1	11.94063873	799	963	28
10889	6	10.51120644	581	969	20
10890	15	19.65382632	885	1468	101
10891	13	13.84465176	811	1371	29
10892	7	16.50670383	907	1489	228
10893	2	14.36196912	924	1064	38
10894	4	9.421509711	796	535	10
10895	10	10.28353703	785	1615	43
10896	4	11.36483907	514	323	7
10897	1	13.12405375	687	990	31
10898	2	14.50114622	871	1386	38
10899	1	21.24959587	708	826	85
10900	4	10.77584385	644	980	4
10901	1	10.66866202	911	959	99
10902	6	10.77190805	466	1035	13
10903	6	8.249362478	566	662	10
10904	1	14.5182567	746	701	26
10905	1	11.86343243	873	687	44
10906	0	18.31243124	737	948	51
10907	0	16.86064606	921	1272	87
10908	15	14.67819825	910	1463	249
10909	4	8.686327155	763	1088	15
10910	3	16.45401534	581	1140	54
10911	2	15.72534517	860	980	67
10912	6	8.361773803	767	927	11
10913	0	19.69497969	922	1242	147
10914	11	11.42477327	527	248	30
10915	7	12.69168374	895	944	31
10916	5	18.32952894	853	1566	99
10917	4	11.48685453	701	1107	18
10918	2	11.86173198	480	1448	12
10919	6	12.7146328	747	831	19
10920	4	11.49592944	660	1304	21
10921	3	11.62368682	659	1025	29
10922	15	10.14951264	809	1606	160
10923	3	8.963422289	661	439	17
10924	7	26.64303712	729	1166	70
10925	1	11.48524519	718	1298	28
10926	1	14.152434	936	786	69
10927	6	8.769936314	765	1196	9
10928	5	17.22338604	862	1405	116
10929	3	8.456037018	739	639	15
10930	16	10.34954025	530	830	15
10931	1	14.498725	681	655	26
10932	3	9.168106108	574	768	9
10933	3	10.79000963	756	1192	15
10934	3	9.308293243	694	1087	68
10935	2	12.25100933	916	934	21
10936	1	11.39724449	986	912	23
10937	10	9.954141849	746	2550	10
10938	6	9.935992969	591	900	14
10939	10	9.723645921	573	867	17
10940	4	12.68271051	612	720	11
10941	1	9.442309031	911	987	26
10942	4	9.066511084	754	471	7
10943	1	19.49537847	764	1620	126
10944	6	10.56419902	589	1084	34
10945	14	11.04674661	546	862	25
10946	2	12.68638345	804	954	22
10947	3	16.90840353	555	1195	41
10948	0	17.03016936	898	898	82
10949	1	10.17163374	889	962	45
10950	1	17.11327475	876	1367	71
10951	7	27.7427851	792	1183	103
10952	6	12.6426556	857	1001	61
10953	1	9.84858295	888	869	36
10954	0	14.63762747	897	1056	49
10955	0	13.30037243	846	1291	70
10956	16	10.38549791	489	1017	9
10957	6	9.29585904	705	1064	23
10958	1	9.48542742	808	783	15
10959	8	11.65218195	503	1424	15
10960	1	8.828778173	827	919	38
10961	6	9.169950198	570	822	12
10962	0	14.38304233	790	1050	38
10963	3	17.30250642	658	1564	30
10964	4	9.045255548	784	1901	7
10965	2	17.67013588	932	1680	87
10966	12	12.80591404	508	2185	39
10967	13	9.760071023	654	752	8
10968	2	9.350116993	818	1489	13
10969	4	10.1825093	824	692	5
10970	0	11.20808354	611	1872	35
10971	9	7.857238862	760	764	8
10972	1	18.01829932	706	925	125
10973	16	10.02559711	745	1012	11
10974	4	13.59197525	707	1107	9
10975	13	14.27855352	703	1127	40
10976	0	12.69721703	913	1178	74
10977	6	9.035876207	603	1789	16
10978	4	10.33574567	606	239	5
10979	3	13.18261935	696	308	16
10980	13	10.90397279	476	909	14
10981	3	10.9012372	515	1977	23
10982	0	22.09965899	957	1022	108
10983	1	19.5030879	748	1496	116
10984	0	20.68105029	886	1207	135
10985	2	13.42473356	478	380	27
10986	2	12.1383318	665	918	10
10987	4	8.292752395	715	1134	15
10988	7	12.68311814	763	1415	65
10989	13	8.643844595	623	683	16
10990	1	10.89453993	647	796	24
10991	3	12.73403775	751	1110	31
10992	2	10.90146556	449	1513	11
10993	0	15.60788161	964	1450	64
10994	4	12.17067553	789	440	24
10995	11	9.132823307	507	515	38
10996	12	14.05237849	525	1511	167
10997	7	13.22814127	747	1331	60
10998	4	11.15360103	519	818	14
10999	0	12.40733791	915	1078	75
11000	6	12.58326061	650	1728	26
11001	0	20.80169244	997	1123	128
11002	14	11.37130686	510	658	13
11003	12	12.53309869	698	1245	64
11004	0	11.11613233	906	1072	41
11005	5	14.87250715	909	1707	72
11006	0	16.82100161	860	1164	100
11007	1	22.9005753	640	1029	312
11008	10	7.305242934	851	1126	7
11009	6	9.336116887	631	261	17
11010	9	11.2273155	811	987	21
11011	15	10.9905616	690	1640	42
11012	4	8.863087987	812	921	14
11013	2	13.47501458	733	926	21
11014	9	10.42210755	482	960	27
11015	7	12.06946506	806	1235	25
11016	0	16.15145007	791	1180	49
11017	13	9.344510382	733	831	13
11018	15	13.90315838	785	1475	65
11019	8	9.542475509	666	586	32
11020	9	10.8590214	782	1186	18
11021	1	12.91143302	926	1018	36
11022	15	30.05872581	921	926	766
11023	3	12.19467641	694	1123	17
11024	0	13.85817977	980	1349	70
11025	16	9.097357021	572	866	18
11026	1	13.24461614	725	973	71
11027	9	15.28443841	737	899	38
11028	0	15.36443937	779	1524	80
11029	3	11.01710235	772	1323	29
11030	9	13.56392952	1006	850	14
11031	0	23.29814865	754	1037	97
11032	7	20.30006345	773	1506	145
11033	7	11.22229302	729	1421	36
11034	1	9.669506467	752	900	28
11035	11	8.769936314	874	910	32
11036	3	11.7600595	692	1162	32
11037	8	9.983007751	540	1005	19
11038	9	17.33820276	549	1632	8
11039	0	7.304960062	722	2438	24
11040	2	23.12596393	948	950	107
11041	7	13.87359279	753	1445	303
11042	0	27.02775376	877	996	115
11043	3	10.0893331	689	1201	20
11044	7	14.7354323	822	2275	66
11045	1	16.00089328	727	896	57
11046	6	9.102837332	650	1468	11
11047	4	9.181274322	503	1170	4
11048	2	7.216693883	798	2420	37
11049	6	8.047478162	723	2027	12
11050	8	11.24362617	817	337	12
11051	16	8.634678887	637	196	10
11052	3	11.72093355	684	305	8
11053	8	8.837431094	711	1463	12
11054	2	11.86377169	966	1188	35
11055	3	13.98124926	931	1131	42
11056	6	9.567752981	610	1254	19
11057	12	16.99609115	622	679	70
11058	14	11.91764438	619	613	6
11059	4	8.383650164	817	436	10
11060	2	13.46360211	533	2125	35
11061	3	18.81087158	583	2582	148
11062	0	16.25289386	775	1050	98
11063	0	15.89506469	765	990	84
11064	2	11.2273155	867	1448	30
11065	1	11.3335227	927	942	189
11066	2	13.26677805	664	1093	17
11067	7	21.6746923	599	3269	235
11068	7	10.25729397	833	1003	18
11069	6	9.280146658	558	849	17
11070	10	10.18432281	804	1251	42
11071	14	7.322978647	746	2174	22
11072	1	10.37896129	874	1173	222
11073	1	16.21603145	913	927	280
11074	1	20.04871109	717	1231	131
11075	0	23.63418195	735	889	91
11076	2	11.52506661	700	1140	19
11077	10	9.286394039	530	2464	22
11078	3	14.71185638	737	913	22
11079	1	15.42774868	868	1055	72
11080	7	17.58617348	892	1040	117
11081	4	9.789125511	819	870	8
11082	7	19.09590502	773	1336	181
11083	14	10.04135347	525	2175	26
11084	8	8.882967397	737	984	14
11085	4	8.826672505	685	882	13
11086	0	17.31480022	814	1587	105
11087	11	11.90178408	731	2029	22
11088	3	16.54846336	841	1050	60
11089	0	19.07297971	824	1055	118
11090	12	28.25062489	850	1778	273
11091	3	9.848612995	887	1141	34
11092	2	11.95932126	687	695	11
11093	1	14.3934308	921	729	60
11094	5	14.26336182	907	1186	199
11095	1	10.08486435	819	1002	141
11096	7	16.10476384	704	1059	77
11097	0	11.72997164	691	2090	35
11098	2	10.4227575	609	2309	33
11099	10	10.00306047	478	799	5
11100	0	14.23753669	820	1566	113
11101	6	8.765704503	626	1006	18
11102	9	10.87866655	629	710	13
11103	12	11.77701151	753	1270	32
11104	13	8.452374949	603	1016	6
11105	3	8.255716973	639	1100	12
11106	10	10.14951264	632	351	9
11107	6	9.302902781	559	703	11
11108	1	15.3909335	783	1023	71
11109	13	10.69070007	571	786	23
11110	9	9.116279613	573	2014	32
